session,paper_id,paper_title,author_order,author_name,author_affil_ids,author_is_eca,affiliations_resolved
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,25,T. Kodama,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,26,T. Handa,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,27,N. Kanagawa,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,28,Y. Ishizaki,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,29,S. Fujimura,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,30,Y. Suzuki,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,31,M. Sako,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,32,Y. Higashi,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,33,Y. Watanabe,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,34,T. Kouchi,4,False,"KIOXIA, Yokohama, Japan"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,35,A. V,1,False,"Sandisk, Bengaluru, India"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,36,C-Y. Chen,3,False,"Sandisk, Milpitas, CA"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,37,X. Yang,3,False,"Sandisk, Milpitas, CA"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,38,G. Liang,3,False,"Sandisk, Milpitas, CA"
SESSION 15,15.1,A 2Tb 4b/Cell 6-Plane 3D-Flash Memory with 37.6Gb/mm2 Bit Density and >85MB/s Write Throughput,39,J. Wang,3,False,"Sandisk, Milpitas, CA"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",1,P-H. Lee,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",2,C-F. Lee,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",3,H-J. Lin,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",4,C-H. Lu,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",5,Y-A. Chang,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",6,P. W. Sanjaya,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",7,C-J. Tsen,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",8,K-C. Chen,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",9,M-C. Lin,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",10,C-J. Hung,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",11,T-L. Chou,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",12,C-H. Weng,2,False,"TSMC, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",13,C-Y. Wang,2,False,"TSMC, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",14,J. Wu,2,False,"TSMC, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",15,H. Chuang,2,False,"TSMC, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",16,Y. Wang,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",17,Y-D. Chih,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.4,"A 16nm 168Mb Embedded STT-MRAM with 0.0249μm2 Bit-Cell, Dual-Port Access, and 51.2Gb/s Read Throughput for Automotive and Edge AI Applications",18,T-Y. J. Chang,1,False,"TSMC Design Technology, Hsinchu, Taiwan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,1,S. Nagata,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,2,Y. Sawada,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,3,K. Takiguchi,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,4,M. Morimoto,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,5,S. Tanaka,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,6,N. Fujita,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,7,T. Miura,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,8,D. Nakamura,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.5,A 3nm 0.167fJ/b 5.27Mb/mm2 Configurable TCAM with Macro-Wise Pipelined Search Methods for Automotive Applications,9,T. Ito,,False,"Renesas Electronics, Tokyo, Japan"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,1,S. Joo,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,2,J. Kim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,3,Y. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,4,J-Y. Kim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,5,Y. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,6,Y-M. Kim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,7,C. Oh,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,8,K-H. Shim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,9,H. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,10,Y-Y. Byun,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,11,C. Bae,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,12,J. Kim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,13,J-M. Ryu,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,14,S-H. Kang,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,15,J. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,16,Y-U. Chang,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,17,J. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,18,J. Hwang,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,19,D. Seo,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,20,K-H. Na,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,21,Y. G. Song,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,22,D. Lim,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,23,K-S. Ha,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,24,Y-S. Sohn,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.6,A 36GB 3.3TB/s HBM4 DRAM with Per-Channel TSV RDQS Auto Calibration and Fully-Programmable MBIST,25,S-J. Hwang,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",1,J. You,,True,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",2,M. Kim,,True,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",3,D. Kwon,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",4,S. Yoon,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",5,J. Park,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",6,H. Do,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",7,J. Park,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",8,Y. Jung,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",9,S. Lee,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",10,K. Kim,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",11,H. Jeong,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",12,J. Kang,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",13,H. Kwon,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",14,M. Oh,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",15,J. Kim,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",16,J. Oh,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",17,G-M. Hong,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",18,D. Ka,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",19,S. Lee,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",20,H. Song,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",21,M. Kim,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",22,D. Yun,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",23,S. Kwon,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",24,D. Lee,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",25,T. Shin,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",26,J. Lee,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",27,J. Yoon,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",28,K. Kang,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",29,S. Heo,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",30,D. Kim,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",31,J. Jang,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.7,"A 1cnm 14.4Gb/s/pin 16Gb LPDDR6 SDRAM with Efficiency Mode, LDO-Based WCK Tree, Dynamic Write NT-ODT, Fast CS Control and System Meta Mode",32,H. Kim,,False,"SK hynix, Icheon, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,1,K. Kim,,True,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,2,Y. Um,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,3,H-J. Song,,True,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,4,J. Jang,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,5,S. Lee,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,6,H. Seol,,False,"Samsung Electronics, Hwaseong, Korea"
SESSION 15,15.8,A 16Gb 12.8Gb/s LPDDR6 SDRAM with 12-DQ/Sub-Channel Wide NRZ Signaling and Enhanced Reliability by Per-Row Activation Counting and Meta-Data Scheme,7,H-J. Kwon,,False,"Samsung Electronics, Hwaseong, Korea"
